p_1_agree_item_1,p_1_agree_item_2,p_1_agree_item_3,p_1_agree_item_4,p_1_agree_item_5,p_1_agree_item_6,p_1_consc_item_1,p_1_consc_item_2,p_1_consc_item_3,p_1_consc_item_4,p_1_consc_item_5,p_1_consc_item_6,p_1_extr_item_1,p_1_extr_item_2,p_1_extr_item_3,p_1_extr_item_4,p_1_extr_item_5,p_1_extr_item_6,p_1_neuro_item_1,p_1_neuro_item_2,p_1_neuro_item_3,p_1_neuro_item_4,p_1_neuro_item_5,p_1_neuro_item_6,p_1_openness_item_1,p_1_openness_item_2,p_1_openness_item_3,p_1_openness_item_4,p_1_openness_item_5,p_1_openness_item_6,p_2_agree_item_1,p_2_agree_item_2,p_2_agree_item_3,p_2_agree_item_4,p_2_agree_item_5,p_2_agree_item_6,p_2_consc_item_1,p_2_consc_item_2,p_2_consc_item_3,p_2_consc_item_4,p_2_consc_item_5,p_2_consc_item_6,p_2_extr_item_1,p_2_extr_item_2,p_2_extr_item_3,p_2_extr_item_4,p_2_extr_item_5,p_2_extr_item_6,p_2_neuro_item_1,p_2_neuro_item_2,p_2_neuro_item_3,p_2_neuro_item_4,p_2_neuro_item_5,p_2_neuro_item_6,p_2_openness_item_1,p_2_openness_item_2,p_2_openness_item_3,p_2_openness_item_4,p_2_openness_item_5,p_2_openness_item_6,p_3_agree_item_1,p_3_agree_item_2,p_3_agree_item_3,p_3_agree_item_4,p_3_agree_item_5,p_3_agree_item_6,p_3_consc_item_1,p_3_consc_item_2,p_3_consc_item_3,p_3_consc_item_4,p_3_consc_item_5,p_3_consc_item_6,p_3_extr_item_1,p_3_extr_item_2,p_3_extr_item_3,p_3_extr_item_4,p_3_extr_item_5,p_3_extr_item_6,p_3_neuro_item_1,p_3_neuro_item_2,p_3_neuro_item_3,p_3_neuro_item_4,p_3_neuro_item_5,p_3_neuro_item_6,p_3_openness_item_1,p_3_openness_item_2,p_3_openness_item_3,p_3_openness_item_4,p_3_openness_item_5,p_3_openness_item_6,source_file,PROLIFIC_PID,extraversion_score,agreeableness_score,conscientiousness_score,neuroticism_score,openness_score
4,4,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,4,4,3,4,4,4,3,3,2,2,2,3,4,4,3,4,4,4,4,4,4,4,4,4,2,3,2,3,3,3,4,4,3,3,3,3,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_14.csv,63d166a9490e0960e4a3a400,3.5,4.0,4.5,3.25,4.75
4,3,2,4,4,4,4,4,3,5,4,4,3,2,2,3,3,4,4,4,3,4,3,4,4,4,2,4,4,4,4,4,2,5,4,4,4,4,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,3,2,2,3,3,2,3,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,3,2,4,4,4,4,4,4,3,3,3,3,3,3,results_14.csv,63d3fac5cefbcf3878ef6be4,2.0,3.25,3.75,1.5,2.5
4,4,3,4,4,4,4,4,3,4,3,4,4,3,3,4,3,3,4,4,3,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,results_14.csv,6533ed4d1f4d40995d982559,2.0,4.25,3.25,3.0,3.75
4,4,4,4,4,4,4,4,3,4,3,3,2,3,2,3,3,2,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,3,3,3,3,4,4,4,4,4,4,2,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,results_14.csv,654939d4e23dcdbb14d95661,2.25,4.5,4.25,2.0,3.75
4,4,3,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_14.csv,657dd710c7afa87088647ea7,2.5,3.0,3.5,2.0,4.0
3,4,2,3,3,2,4,4,3,4,4,4,2,2,2,2,2,2,4,4,2,4,4,4,3,3,2,3,2,2,4,4,3,4,3,4,4,4,3,4,4,4,3,3,2,3,2,2,4,4,4,4,4,4,2,3,2,2,2,2,4,4,3,4,3,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_14.csv,65ff0f25be498d4a99159934,1.75,3.75,4.75,3.0,2.5
3,2,3,4,3,3,3,4,2,3,4,4,3,3,2,3,2,2,4,4,2,4,4,4,4,4,1,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,3,3,4,4,4,4,4,4,3,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,4,3,4,4,4,results_14.csv,66059f112a799642519f8e87,3.5,3.25,4.5,2.5,5.0
4,4,3,4,4,4,5,4,4,4,4,4,4,4,2,3,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,4,4,3,4,4,4,3,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,3,4,4,4,results_14.csv,661770012a3c83b4bdaff645,3.0,4.0,4.5,1.5,5.0
3,3,2,3,3,2,4,4,3,4,4,4,2,3,2,2,2,2,4,4,2,4,4,4,2,3,2,3,2,3,3,4,3,3,3,3,4,4,3,4,4,4,3,3,3,2,2,2,4,4,3,4,3,4,2,2,2,2,2,2,3,3,3,4,3,3,4,4,3,4,3,4,3,3,3,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,results_14.csv,662190146ef67bab626e48cb,2.5,2.75,4.0,1.75,3.0
4,4,3,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,3,3,3,4,4,2,4,4,3,4,4,4,4,4,4,3,3,2,2,2,3,4,4,4,4,4,4,2,2,2,3,2,3,3,4,3,4,3,4,4,4,3,4,3,3,3,3,2,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_14.csv,66293cc1dcfaa310dd0f711b,3.0,3.0,4.75,3.0,2.0
4,3,3,3,3,3,4,4,3,4,3,3,2,3,2,3,2,3,4,4,3,4,4,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,4,3,4,2,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,4,4,4,4,4,3,3,3,4,3,3,results_14.csv,6643a8837540ee80f2d5be45,4.25,4.0,3.25,1.75,3.5
4,4,2,4,4,4,3,3,2,4,4,4,3,3,2,3,2,3,4,4,2,4,3,2,4,4,2,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,2,3,3,3,4,3,4,4,4,4,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,results_14.csv,6648acc2d8f61a601c3a37ac,2.25,4.0,4.5,1.0,3.75
3,4,3,4,3,3,4,4,4,4,3,4,3,3,2,3,2,3,4,4,3,4,4,4,2,4,2,3,3,4,4,3,4,4,4,3,4,3,3,4,3,4,2,3,2,3,3,2,4,4,3,4,2,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_14.csv,66c0df311f98d7c9661669d9,1.75,3.75,2.25,4.5,2.75
3,3,2,4,3,3,4,3,4,4,4,4,3,4,3,4,4,3,4,4,3,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,2,3,2,2,4,4,3,4,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_14.csv,66d3fb9b94a257d229194188,3.75,5.0,3.0,4.25,2.5
4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,2,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,2,2,4,4,4,4,3,4,3,2,2,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_14.csv,67000ed3ffa3938b2cc81087,1.5,3.5,5.0,2.5,4.25
4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,5,3,4,4,4,3,4,2,4,4,4,3,4,3,4,3,4,4,4,3,4,4,4,3,3,2,3,3,4,4,4,4,4,4,4,3,4,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_14.csv,6712b53345c966536d238e89,3.75,4.0,4.75,2.0,5.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,results_15.csv,53987712fdf99b68e3a45021,2.0,4.25,3.25,2.5,4.0
4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,4,3,4,4,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,4,4,4,3,4,3,4,4,4,results_15.csv,5a91756d6475f900019f90f1,3.5,4.5,3.75,2.25,3.75
4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,results_15.csv,5ade0203066c510001d42abf,3.75,4.0,3.5,3.0,4.75
2,3,2,3,2,2,4,4,3,4,4,3,2,2,2,3,2,2,4,4,2,4,3,4,3,3,2,3,2,3,3,3,3,3,3,2,4,4,3,4,4,3,2,3,3,3,2,2,4,4,3,4,3,4,2,2,2,2,2,2,3,3,2,3,3,3,4,4,3,4,4,4,3,3,2,3,3,2,4,4,3,4,3,4,3,3,3,3,3,3,results_15.csv,5e076480c4e1550e2114f006,1.5,2.0,4.75,3.0,3.5
4,4,2,4,3,2,4,5,4,5,4,4,2,3,2,2,2,3,4,4,3,5,4,4,3,3,2,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,4,4,4,4,4,4,2,2,2,3,2,2,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,3,4,3,3,results_15.csv,5e121701dc79bd8a1a22ca99,2.5,5.0,5.0,1.25,2.0
4,4,4,4,4,4,4,4,3,4,3,3,2,2,2,2,2,2,4,4,2,4,4,3,3,3,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,3,4,2,2,2,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,4,4,4,4,4,4,3,4,3,4,3,3,results_15.csv,5ef4d8b87faaa00c0dea0c4e,1.0,4.0,4.0,1.0,2.0
4,4,2,4,3,4,4,4,4,4,4,4,3,4,2,3,3,3,4,4,3,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,3,3,2,3,2,3,4,4,3,3,4,3,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,4,4,3,4,4,4,results_15.csv,60e5cb4ca01a593fce9a379d,2.0,3.0,4.0,1.5,4.0
3,3,2,3,3,3,4,3,3,4,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,results_15.csv,60f1faa39def9e1f15734734,1.5,2.5,3.0,2.5,3.5
4,4,2,4,3,4,4,4,4,4,4,4,2,3,2,2,3,3,4,4,3,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,3,3,2,4,4,1,4,4,4,2,3,2,2,2,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,3,4,3,4,3,4,results_15.csv,628d14b52b5bd1d83ed1f7d2,1.75,2.5,5.0,4.5,4.5
4,4,2,4,4,4,5,4,3,4,4,4,3,3,2,2,4,3,4,4,2,4,4,4,4,4,3,4,4,4,4,5,3,4,4,3,4,3,3,4,4,4,3,3,2,2,4,3,4,4,3,4,3,4,2,3,2,2,4,3,3,3,2,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,3,4,4,4,3,4,4,4,results_15.csv,6517301b6d21d25e19c7e501,1.75,3.0,3.5,2.5,5.0
4,4,2,4,4,4,4,4,2,4,3,4,3,3,2,2,2,2,4,4,2,4,4,4,3,3,2,3,2,3,4,4,4,4,4,4,4,4,3,4,4,3,2,3,3,3,3,3,4,4,4,4,4,4,2,2,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,3,4,3,3,3,3,results_15.csv,652d8a4cd08c6435db58fd9b,3.5,5.0,4.75,4.0,2.75
4,5,4,5,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,3,4,4,4,4,4,3,5,4,4,5,5,5,5,5,5,4,4,4,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,3,4,3,4,3,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_15.csv,662939c49821886e0246c494,3.0,4.75,3.25,3.25,5.0
4,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,4,4,3,4,4,4,results_15.csv,6648becccd1bf5a6e253577b,1.0,3.0,5.0,1.75,4.25
2,3,2,2,2,2,4,4,3,4,4,2,2,3,2,2,2,2,4,4,3,4,2,3,3,2,2,4,2,2,4,4,3,4,3,3,4,4,3,4,3,4,2,3,2,3,2,2,4,4,3,4,3,4,2,2,1,2,2,3,3,3,3,4,3,3,4,4,3,4,3,3,2,3,2,3,2,3,4,4,4,4,4,4,2,3,2,2,2,2,results_15.csv,66546836a834424c51b369f7,2.0,4.25,4.75,3.0,1.75
3,3,2,3,2,3,4,4,3,4,3,4,2,2,2,2,2,2,4,4,2,4,4,4,2,3,2,3,2,2,2,4,3,3,3,2,4,4,4,4,4,3,2,2,2,3,2,2,4,4,3,4,3,3,2,2,2,2,2,2,3,3,3,3,3,3,4,4,3,4,4,4,3,3,2,3,2,2,4,4,4,4,4,4,2,3,2,3,3,2,results_15.csv,66d7b253c64eb18aa549d79c,2.25,3.25,4.25,2.25,2.75
3,4,3,3,4,4,4,4,3,4,4,4,2,4,2,3,4,3,4,4,3,3,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,4,3,4,4,4,2,3,2,3,2,4,4,4,3,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,4,4,3,4,3,3,4,4,3,4,4,4,results_15.csv,67055efcc9d6595c24d60bb5,2.5,3.25,2.25,3.5,4.5
4,4,3,4,4,4,4,4,4,5,4,4,4,3,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_15.csv,6713eeea64ca1fb59cbcbce4,1.5,3.75,4.75,1.25,4.25
4,4,3,4,4,4,4,4,3,4,4,4,3,3,3,4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,results_15.csv,671fa6442e7c5e8e44e90b69,3.0,3.75,4.25,2.5,4.0
4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_15.csv,6722a197cc0c3f9ed2aa5110,2.0,4.5,3.0,2.0,4.75
4,4,3,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,5,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_17.csv,558acd52fdf99b65685f03d9,3.0,4.75,2.5,2.5,5.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,5,4,5,5,5,4,5,4,4,4,4,4,4,3,4,4,4,4,5,4,5,4,4,4,4,3,4,3,3,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,59c86f966a287600011c393e,2.0,4.0,3.25,2.25,4.25
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,3,4,3,3,5,5,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,5cea73210b20970001acee5f,3.75,5.0,4.0,3.0,4.75
5,5,4,4,4,4,4,5,3,4,4,4,3,4,3,4,4,3,4,4,3,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,3,4,4,4,3,4,4,4,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,results_17.csv,5f888f1504ea37030833e9ec,3.25,5.0,5.0,1.0,5.0
4,4,2,4,4,4,4,4,2,4,2,4,2,2,2,4,3,3,3,4,2,5,4,5,4,3,2,3,4,3,5,5,4,5,5,5,4,4,4,4,4,4,4,3,2,4,4,4,3,5,4,4,4,4,3,4,3,4,2,4,5,5,5,5,5,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,5fcaf5287f61677cb1fcf57e,4.75,4.25,3.75,3.25,3.0
3,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,5,3,4,4,4,4,4,4,5,4,5,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,results_17.csv,62a96f8f6ab7e0c3ce90095f,2.5,3.5,4.25,1.5,4.75
4,4,3,4,4,4,4,4,2,4,3,4,4,4,2,2,2,2,3,4,4,4,3,4,4,4,3,4,3,3,5,5,4,5,5,5,4,4,3,4,4,4,4,4,4,4,3,2,4,5,5,3,4,4,3,3,2,3,3,4,5,5,5,5,5,5,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,631275e35e145fd8341acb9d,3.5,2.75,2.25,2.75,3.25
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,5,4,4,4,4,3,4,4,4,5,5,4,4,4,5,4,5,3,4,5,4,4,4,3,3,3,4,5,4,4,4,4,5,4,4,3,4,3,4,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,results_17.csv,63b6c18f4f13282703357493,3.25,4.5,5.0,2.0,4.75
4,4,3,4,4,4,4,4,4,4,4,3,2,4,3,3,2,2,3,5,3,5,4,4,4,4,3,3,4,3,5,5,4,5,5,5,4,5,3,4,4,4,4,4,3,3,4,4,4,5,4,5,3,4,3,4,3,4,3,4,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,63bc87f783afb5aed2c937d2,4.0,4.25,4.25,3.75,4.25
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,5,4,4,4,4,3,4,4,4,4,5,4,5,4,5,4,5,3,4,4,4,4,3,3,4,4,4,3,5,4,5,3,4,3,4,4,3,4,4,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,653bbf7e04cc8d9994f1f252,4.75,4.25,5.0,1.5,4.75
4,4,3,4,4,4,4,4,4,4,4,5,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,656b6e1fe07ae01094b87cda,3.25,4.0,4.25,2.75,4.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,5,5,4,4,4,3,4,4,4,5,5,3,5,4,5,4,4,4,4,5,3,4,2,2,3,4,3,4,5,4,4,4,4,4,4,3,3,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,results_17.csv,65f52dc88f9ee4e035af2fff,3.75,3.0,3.5,3.25,4.0
4,4,3,4,4,4,4,4,3,4,3,3,3,4,2,4,5,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,results_17.csv,666a36bbca7c66fe603e3588,3.0,3.25,3.75,2.5,4.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,5,4,4,3,4,4,3,5,4,4,5,5,4,4,5,4,5,4,4,4,4,3,4,3,4,4,5,4,5,4,4,4,4,3,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,results_17.csv,668dc9c9cb393e15f3baf53e,3.75,5.0,4.75,3.0,4.25
4,4,2,4,4,4,4,4,3,4,4,4,3,4,2,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,3,3,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,668f9d85aafbc520c57fff38,2.25,4.0,4.5,2.0,4.5
4,4,3,4,4,4,4,4,3,4,4,4,3,4,2,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,3,4,4,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,results_17.csv,66935662e0a8b35901c8664c,4.0,3.75,3.75,2.0,3.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,5,5,5,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,5,4,4,3,4,3,4,4,3,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,results_17.csv,66a0172986186ec228714d51,3.5,3.0,4.0,3.0,3.0
4,5,4,5,5,4,4,4,2,4,5,5,4,4,3,4,4,4,4,4,4,4,4,4,2,4,3,4,4,3,4,5,5,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,results_17.csv,66a0302eb014e06ead5559c3,3.0,3.5,3.25,2.5,4.0
4,4,3,4,4,4,4,4,4,5,5,5,4,4,3,4,4,4,4,4,3,5,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,3,4,3,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,results_17.csv,66b91ee649636fce844ef133,4.0,4.5,4.25,1.75,4.25
2,3,2,2,3,3,5,5,4,4,4,3,2,2,1,2,2,2,4,4,2,3,4,4,4,4,4,4,4,5,5,3,3,3,3,4,3,3,3,4,4,3,2,3,2,4,4,2,3,4,3,4,3,4,2,3,2,3,2,3,3,3,2,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,results_16.csv,5a381de00006450001bf2691,1.75,2.5,4.0,1.75,2.5
4,4,4,4,4,4,4,5,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,2,2,3,2,2,4,4,4,4,3,4,4,4,3,4,4,4,2,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,2,results_16.csv,5ec70d2d62e69c157fde4884,2.5,4.25,4.25,2.0,4.75
4,4,3,4,4,4,4,4,4,4,4,4,2,3,3,3,3,2,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,3,4,4,4,4,4,4,3,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,3,results_16.csv,5eebb37e6c09cc12563f390b,3.5,4.0,5.0,2.0,3.75
